"ID","Name","Type","rConc","Name","Type","Value","Quality","Call","Threshold","In Range","Out Range","Peak Ratio","Comments","treatment","Peak Call"
"S41-A01","48hhigh_149-49","Unknown",1,"ACTB","Test",14.745020763419,0.996740980046443,"Pass",0.0222468576534276,90.4890831618358,999,1,"ok","48h_high","Pass"
"S41-A02","48hhigh_149-49","Unknown",1,"SP3","Test",13.3052566355941,1,"Pass",0.0222468576534276,81.6463607270147,999,1,"ok","48h_high","Pass"
"S41-A03","48hhigh_149-49","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A04","48hhigh_149-49","Unknown",1,"RSU1","Test",13.9616086525531,1,"Pass",0.0222468576534276,82.9626769875549,999,1,"ok","48h_high","Pass"
"S41-A05","48hhigh_149-49","Unknown",1,"IL8","Test",16.7851842164266,1,"Pass",0.0222468576534276,82.6102309679782,999,1,"ok","48h_high","Pass"
"S41-A06","48hhigh_149-49","Unknown",1,"FZD7","Test",17.5246250622615,1,"Pass",0.0222468576534276,80.991230923371,999,1,"ok","48h_high","Pass"
"S41-A07","48hhigh_149-49","Unknown",1,"ABCC4","Test",15.2676642109541,1,"Pass",0.0222468576534276,80.7572515532419,999,1,"ok","48h_high","Pass"
"S41-A08","48hhigh_149-49","Unknown",1,"YBX1","Test",7.47649020300289,1,"Pass",0.0222468576534276,82.2027330020443,999,1,"ok","48h_high","Pass"
"S41-A09","48hhigh_149-49","Unknown",1,"PRKCB","Test",15.661225551624,1,"Pass",0.0222468576534276,86.7031646017027,999,1,"ok","48h_high","Pass"
"S41-A10","48hhigh_149-49","Unknown",1,"DDIT4","Test",16.5044790748683,1,"Pass",0.0222468576534276,87.8937775267302,999,1,"ok","48h_high","Pass"
"S41-A11","48hhigh_149-49","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A12","48hhigh_149-49","Unknown",1,"LRP5","Test",18.0627365368586,1,"Pass",0.0222468576534276,84.0496474658649,999,1,"ok","48h_high","Pass"
"S41-A13","48hhigh_149-49","Unknown",1,"ABCC5","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A14","48hhigh_149-49","Unknown",1,"NFYA","Test",15.2099442185508,1,"Pass",0.0222468576534276,85.5908655736013,999,1,"ok","48h_high","Pass"
"S41-A15","48hhigh_149-49","Unknown",1,"CSK","Test",13.3344467027264,1,"Pass",0.0222468576534276,85.8581564530766,999,1,"ok","48h_high","Pass"
"S41-A16","48hhigh_149-49","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A17","48hhigh_149-49","Unknown",1,"GAPDH","Test",8.52862087740538,1,"Pass",0.0222468576534276,87.3947118447377,999,1,"ok","48h_high","Pass"
"S41-A18","48hhigh_149-49","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A19","48hhigh_149-49","Unknown",1,"WNK1","Test",15.6767280247781,1,"Pass",0.0222468576534276,83.766393172487,999,1,"ok","48h_high","Pass"
"S41-A20","48hhigh_149-49","Unknown",1,"IL18","Test",16.2379267479174,1,"Pass",0.0222468576534276,81.0072599113896,999,1,"ok","48h_high","Pass"
"S41-A21","48hhigh_149-49","Unknown",1,"GCLC","Test",15.2410180944661,1,"Pass",0.0222468576534276,83.5477478941993,999,1,"ok","48h_high","Pass"
"S41-A22","48hhigh_149-49","Unknown",1,"MAPK1","Test",12.9915836143925,1,"Pass",0.0222468576534276,85.2189766373013,999,1,"ok","48h_high","Pass"
"S41-A23","48hhigh_149-49","Unknown",1,"MYC","Test",8.73002974125996,1,"Pass",0.0222468576534276,79.9267768416833,999,1,"ok","48h_high","Pass"
"S41-A24","48hhigh_149-49","Unknown",1,"OCT4","Test",20.804468474353,0.696984903404948,"Pass",0.0222468576534276,92.4299711867268,999,1,"miss","48h_high","Fail"
"S41-A25","48hhigh_149-49","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S41-A26","48hhigh_149-49","Unknown",1,"MPO","Test",7.82102755273736,1,"Pass",0.0222468576534276,88.0548304734071,999,1,"ok","48h_high","Pass"
"S41-A27","48hhigh_149-49","Unknown",1,"EZH1","Test",18.3207789503119,1,"Pass",0.0222468576534276,82.6107144812498,999,1,"ok","48h_high","Pass"
"S41-A28","48hhigh_149-49","Unknown",1,"SLC7A7","Test",17.8579459794409,1,"Pass",0.0222468576534276,81.1870782526306,999,1,"ok","48h_high","Pass"
"S41-A29","48hhigh_149-49","Unknown",1,"BRD4","Test",11.9610462379095,1,"Pass",0.0222468576534276,85.0330464051818,999,1,"ok","48h_high","Pass"
"S41-A30","48hhigh_149-49","Unknown",1,"DVL2","Test",18.8382134869306,1,"Pass",0.0222468576534276,86.681745587282,999,1,"ok","48h_high","Pass"
"S41-A31","48hhigh_149-49","Unknown",1,"MT2A","Test",16.9318913266539,1,"Pass",0.0222468576534276,89.281316659464,999,1,"ok","48h_high","Pass"
"S41-A32","48hhigh_149-49","Unknown",1,"NOTCH1","Test",18.692761394904,1,"Pass",0.0222468576534276,89.6036337488082,999,1,"ok","48h_high","Pass"
"S41-A33","48hhigh_149-49","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A34","48hhigh_149-49","Unknown",1,"KRAS","Test",13.7512779880354,1,"Pass",0.0222468576534276,75.2542060184165,999,1,"ok","48h_high","Pass"
"S41-A35","48hhigh_149-49","Unknown",1,"KMT2A","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A36","48hhigh_149-49","Unknown",1,"DAAM1","Test",18.0635142588774,1,"Pass",0.0222468576534276,84.3866583212268,999,1,"ok","48h_high","Pass"
"S41-A37","48hhigh_149-49","Unknown",1,"CTNNB","Test",13.8864306572543,1,"Pass",0.0222468576534276,83.3939467368496,999,1,"ok","48h_high","Pass"
"S41-A38","48hhigh_149-49","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A39","48hhigh_149-49","Unknown",1,"PPIA","Test",9.26084422448023,1,"Pass",0.0222468576534276,84.1924696819572,999,1,"ok","48h_high","Pass"
"S41-A40","48hhigh_149-49","Unknown",1,"RELA","Test",14.4579606809793,1,"Pass",0.0222468576534276,85.6132406672573,999,1,"ok","48h_high","Pass"
"S41-A41","48hhigh_149-49","Unknown",1,"SMYD3","Test",14.7244037258544,1,"Pass",0.0222468576534276,81.9536793143904,999,1,"ok","48h_high","Pass"
"S41-A42","48hhigh_149-49","Unknown",1,"UGCG","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A43","48hhigh_149-49","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A44","48hhigh_149-49","Unknown",1,"Tcf7l2","Test",19.9208822816963,1,"Pass",0.0222468576534276,82.699842996242,999,1,"ok","48h_high","Pass"
"S41-A45","48hhigh_149-49","Unknown",1,"B2M","Test",9.99579887302838,1,"Pass",0.0222468576534276,85.6512609528032,999,1,"ok","48h_high","Pass"
"S41-A46","48hhigh_149-49","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S41-A47","48hhigh_149-49","Unknown",1,"SLCO3A1","Test",17.4786742659543,1,"Pass",0.0222468576534276,84.0017508890618,999,1,"ok","48h_high","Pass"
"S41-A48","48hhigh_149-49","Unknown",1,"SP1","Test",15.1151798482498,1,"Pass",0.0222468576534276,86.8216316843626,999,1,"ok","48h_high","Pass"
"S43-A01","48hhigh_151-51","Unknown",1,"ACTB","Test",14.9539561515825,0.986952667320355,"Pass",0.0222468576534276,90.4869111369494,999,1,"ok","48h_high","Pass"
"S43-A02","48hhigh_151-51","Unknown",1,"SP3","Test",14.0068100556195,1,"Pass",0.0222468576534276,81.6468270321272,999,1,"ok","48h_high","Pass"
"S43-A03","48hhigh_151-51","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A04","48hhigh_151-51","Unknown",1,"RSU1","Test",14.3522566338639,1,"Pass",0.0222468576534276,82.9789316563003,999,1,"ok","48h_high","Pass"
"S43-A05","48hhigh_151-51","Unknown",1,"IL8","Test",12.8092835367985,1,"Pass",0.0222468576534276,82.8082629211776,999,1,"ok","48h_high","Pass"
"S43-A06","48hhigh_151-51","Unknown",1,"FZD7","Test",16.6846315558648,1,"Pass",0.0222468576534276,81.034151875882,999,1,"ok","48h_high","Pass"
"S43-A07","48hhigh_151-51","Unknown",1,"ABCC4","Test",15.2518893567199,1,"Pass",0.0222468576534276,80.7482499225227,999,1,"ok","48h_high","Pass"
"S43-A08","48hhigh_151-51","Unknown",1,"YBX1","Test",7.86189390743528,1,"Pass",0.0222468576534276,82.1605357351646,999,1,"ok","48h_high","Pass"
"S43-A09","48hhigh_151-51","Unknown",1,"PRKCB","Test",16.33842268819,1,"Pass",0.0222468576534276,86.7402240666286,999,1,"ok","48h_high","Pass"
"S43-A10","48hhigh_151-51","Unknown",1,"DDIT4","Test",17.1197116895375,1,"Pass",0.0222468576534276,87.7012396717726,999,1,"ok","48h_high","Pass"
"S43-A11","48hhigh_151-51","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A12","48hhigh_151-51","Unknown",1,"LRP5","Test",16.2643413621054,1,"Pass",0.0222468576534276,84.1276730617639,999,1,"ok","48h_high","Pass"
"S43-A13","48hhigh_151-51","Unknown",1,"ABCC5","Test",18.7632225281222,1,"Pass",0.0222468576534276,84.2184606884993,999,1,"ok","48h_high","Pass"
"S43-A14","48hhigh_151-51","Unknown",1,"NFYA","Test",18.7602437212503,1,"Pass",0.0222468576534276,85.4360377120835,999,1,"ok","48h_high","Pass"
"S43-A15","48hhigh_151-51","Unknown",1,"CSK","Test",13.3799296068808,1,"Pass",0.0222468576534276,85.8223365663598,999,1,"ok","48h_high","Pass"
"S43-A16","48hhigh_151-51","Unknown",1,"SCML2","Test",17.2727493580851,1,"Pass",0.0222468576534276,81.8731382980272,999,1,"ok","48h_high","Pass"
"S43-A17","48hhigh_151-51","Unknown",1,"GAPDH","Test",8.85752260728512,1,"Pass",0.0222468576534276,87.3946755299282,999,1,"ok","48h_high","Pass"
"S43-A18","48hhigh_151-51","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A19","48hhigh_151-51","Unknown",1,"WNK1","Test",16.0794510586231,1,"Pass",0.0222468576534276,83.7424556452686,999,1,"ok","48h_high","Pass"
"S43-A20","48hhigh_151-51","Unknown",1,"IL18","Test",17.9589923796364,1,"Pass",0.0222468576534276,80.9443484488931,999,1,"ok","48h_high","Pass"
"S43-A21","48hhigh_151-51","Unknown",1,"GCLC","Test",14.3879677173605,1,"Pass",0.0222468576534276,83.2750059254989,999,1,"ok","48h_high","Pass"
"S43-A22","48hhigh_151-51","Unknown",1,"MAPK1","Test",13.5537485511162,1,"Pass",0.0222468576534276,85.0781824462676,999,1,"ok","48h_high","Pass"
"S43-A23","48hhigh_151-51","Unknown",1,"MYC","Test",9.56204841333567,1,"Pass",0.0222468576534276,79.8993869604875,999,1,"double","48h_high","Fail"
"S43-A24","48hhigh_151-51","Unknown",1,"OCT4","Test",21.0838099324633,0.655341915937692,"Pass",0.0222468576534276,92.2307044468494,999,1,"miss","48h_high","Fail"
"S43-A25","48hhigh_151-51","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S43-A26","48hhigh_151-51","Unknown",1,"MPO","Test",8.71544737028399,1,"Pass",0.0222468576534276,88.0037758771945,999,1,"ok","48h_high","Pass"
"S43-A27","48hhigh_151-51","Unknown",1,"EZH1","Test",15.9210754100176,1,"Pass",0.0222468576534276,82.344399190233,999,1,"ok","48h_high","Pass"
"S43-A28","48hhigh_151-51","Unknown",1,"SLC7A7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A29","48hhigh_151-51","Unknown",1,"BRD4","Test",12.6797063536066,1,"Pass",0.0222468576534276,84.9335455697737,999,1,"ok","48h_high","Pass"
"S43-A30","48hhigh_151-51","Unknown",1,"DVL2","Test",15.7356357394711,1,"Pass",0.0222468576534276,86.7683619247254,999,1,"ok","48h_high","Pass"
"S43-A31","48hhigh_151-51","Unknown",1,"MT2A","Test",13.6630201207462,1,"Pass",0.0222468576534276,89.2616541733844,999,1,"ok","48h_high","Pass"
"S43-A32","48hhigh_151-51","Unknown",1,"NOTCH1","Test",20.2948312243506,1,"Pass",0.0222468576534276,89.7048312534016,999,1,"ok","48h_high","Pass"
"S43-A33","48hhigh_151-51","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A34","48hhigh_151-51","Unknown",1,"KRAS","Test",15.100017145232,1,"Pass",0.0222468576534276,75.2042818160317,999,1,"ok","48h_high","Pass"
"S43-A35","48hhigh_151-51","Unknown",1,"KMT2A","Test",18.997040985763,1,"Pass",0.0222468576534276,81.6098964475167,999,1,"ok","48h_high","Pass"
"S43-A36","48hhigh_151-51","Unknown",1,"DAAM1","Test",24.5053194758905,0.431477844497785,"Fail",0.0222468576534276,68.8279046776227,999,1,"miss","48h_high","Fail"
"S43-A37","48hhigh_151-51","Unknown",1,"CTNNB","Test",16.2050894333906,1,"Pass",0.0222468576534276,83.2980812308573,999,1,"ok","48h_high","Pass"
"S43-A38","48hhigh_151-51","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A39","48hhigh_151-51","Unknown",1,"PPIA","Test",9.5683778641102,1,"Pass",0.0222468576534276,84.1452123473515,999,1,"ok","48h_high","Pass"
"S43-A40","48hhigh_151-51","Unknown",1,"RELA","Test",15.0883192784188,1,"Pass",0.0222468576534276,85.5785573926288,999,1,"ok","48h_high","Pass"
"S43-A41","48hhigh_151-51","Unknown",1,"SMYD3","Test",17.3864846161362,1,"Pass",0.0222468576534276,81.8739950875596,999,1,"ok","48h_high","Pass"
"S43-A42","48hhigh_151-51","Unknown",1,"UGCG","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A43","48hhigh_151-51","Unknown",1,"LRP6","Test",20.6264533392913,1,"Pass",0.0222468576534276,86.7238317692716,999,1,"ok","48h_high","Pass"
"S43-A44","48hhigh_151-51","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A45","48hhigh_151-51","Unknown",1,"B2M","Test",10.6916371230271,1,"Pass",0.0222468576534276,85.6084652028153,999,1,"ok","48h_high","Pass"
"S43-A46","48hhigh_151-51","Unknown",1,"MAP3K14","Test",18.8985427148953,1,"Pass",0.0222468576534276,84.1922992735745,999,1,"ok","48h_high","Pass"
"S43-A47","48hhigh_151-51","Unknown",1,"SLCO3A1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S43-A48","48hhigh_151-51","Unknown",1,"SP1","Test",16.7697699670192,1,"Pass",0.0222468576534276,86.7017607963278,999,1,"ok","48h_high","Pass"
"S45-A01","48hhigh_153-53","Unknown",1,"ACTB","Test",26.0937870375905,0.894836921381244,"Pass",0.0222468576534276,90.6895630698342,999,1,"ok","48h_high","Pass"
"S45-A02","48hhigh_153-53","Unknown",1,"SP3","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A03","48hhigh_153-53","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A04","48hhigh_153-53","Unknown",1,"RSU1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A05","48hhigh_153-53","Unknown",1,"IL8","Test",17.1871086764484,1,"Pass",0.0222468576534276,80.1259747731074,999,1,"miss","48h_high","Fail"
"S45-A06","48hhigh_153-53","Unknown",1,"FZD7","Test",17.4002035441231,1,"Pass",0.0222468576534276,80.9937305198134,999,1,"ok","48h_high","Pass"
"S45-A07","48hhigh_153-53","Unknown",1,"ABCC4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A08","48hhigh_153-53","Unknown",1,"YBX1","Test",11.9202598307468,1,"Pass",0.0222468576534276,82.0146691242366,999,1,"ok","48h_high","Pass"
"S45-A09","48hhigh_153-53","Unknown",1,"PRKCB","Test",25.2553380178691,0.550007705218492,"Fail",0.0222468576534276,69.6066532000388,999,1,"miss","48h_high","Fail"
"S45-A10","48hhigh_153-53","Unknown",1,"DDIT4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A11","48hhigh_153-53","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A12","48hhigh_153-53","Unknown",1,"LRP5","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A13","48hhigh_153-53","Unknown",1,"ABCC5","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A14","48hhigh_153-53","Unknown",1,"NFYA","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A15","48hhigh_153-53","Unknown",1,"CSK","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A16","48hhigh_153-53","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A17","48hhigh_153-53","Unknown",1,"GAPDH","Test",16.8393011038118,1,"Pass",0.0222468576534276,84.7176197722984,999,1,"miss","48h_high","Fail"
"S45-A18","48hhigh_153-53","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A19","48hhigh_153-53","Unknown",1,"WNK1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A20","48hhigh_153-53","Unknown",1,"IL18","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A21","48hhigh_153-53","Unknown",1,"GCLC","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A22","48hhigh_153-53","Unknown",1,"MAPK1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A23","48hhigh_153-53","Unknown",1,"MYC","Test",10.7784457546441,1,"Pass",0.0222468576534276,87.8243400568656,999,1,"double","48h_high","Fail"
"S45-A24","48hhigh_153-53","Unknown",1,"OCT4","Test",24.0050180516044,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S45-A25","48hhigh_153-53","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S45-A26","48hhigh_153-53","Unknown",1,"MPO","Test",14.5048142346485,1,"Pass",0.0222468576534276,87.8311905627871,999,1,"ok","48h_high","Pass"
"S45-A27","48hhigh_153-53","Unknown",1,"EZH1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A28","48hhigh_153-53","Unknown",1,"SLC7A7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A29","48hhigh_153-53","Unknown",1,"BRD4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A30","48hhigh_153-53","Unknown",1,"DVL2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A31","48hhigh_153-53","Unknown",1,"MT2A","Test",17.4833964144943,1,"Pass",0.0222468576534276,87.2410129539861,999,1,"double","48h_high","Fail"
"S45-A32","48hhigh_153-53","Unknown",1,"NOTCH1","Test",19.5059048185996,1,"Pass",0.0222468576534276,89.3308871023105,999,1,"ok","48h_high","Pass"
"S45-A33","48hhigh_153-53","Unknown",1,"PTK2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A34","48hhigh_153-53","Unknown",1,"KRAS","Test",16.2746269873229,1,"Pass",0.0222468576534276,74.7652985535265,999,1,"ok","48h_high","Pass"
"S45-A35","48hhigh_153-53","Unknown",1,"KMT2A","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A36","48hhigh_153-53","Unknown",1,"DAAM1","Test",26.9701895378641,0.514029835860939,"Fail",0.0222468576534276,68.5682198347886,999,1,"miss","48h_high","Fail"
"S45-A37","48hhigh_153-53","Unknown",1,"CTNNB","Test",17.6358295552328,1,"Pass",0.0222468576534276,81.6536951260318,999,1,"miss","48h_high","Fail"
"S45-A38","48hhigh_153-53","Unknown",1,"PTGS2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A39","48hhigh_153-53","Unknown",1,"PPIA","Test",14.1172577815629,1,"Pass",0.0222468576534276,84.0466929008089,999,1,"ok","48h_high","Pass"
"S45-A40","48hhigh_153-53","Unknown",1,"RELA","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A41","48hhigh_153-53","Unknown",1,"SMYD3","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A42","48hhigh_153-53","Unknown",1,"UGCG","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A43","48hhigh_153-53","Unknown",1,"LRP6","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A44","48hhigh_153-53","Unknown",1,"Tcf7l2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A45","48hhigh_153-53","Unknown",1,"B2M","Test",17.8648302227486,1,"Pass",0.0222468576534276,85.2479184468089,999,1,"ok","48h_high","Pass"
"S45-A46","48hhigh_153-53","Unknown",1,"MAP3K14","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A47","48hhigh_153-53","Unknown",1,"SLCO3A1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S45-A48","48hhigh_153-53","Unknown",1,"SP1","Test",21.1184791980072,1,"Pass",0.0222468576534276,75.1808622186493,999,1,"miss","48h_high","Fail"
"S47-A01","48hhigh_155-55","Unknown",1,"ACTB","Test",18.1368838689717,0.925275768541478,"Pass",0.0222468576534276,90.0974024771322,999,1,"ok","48h_high","Pass"
"S47-A02","48hhigh_155-55","Unknown",1,"SP3","Test",16.428596340235,1,"Pass",0.0222468576534276,81.4298904822619,999,1,"ok","48h_high","Pass"
"S47-A03","48hhigh_155-55","Unknown",1,"SLCO2B1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A04","48hhigh_155-55","Unknown",1,"RSU1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A05","48hhigh_155-55","Unknown",1,"IL8","Test",12.4912679582208,1,"Pass",0.0222468576534276,82.7834585961975,999,1,"ok","48h_high","Pass"
"S47-A06","48hhigh_155-55","Unknown",1,"FZD7","Test",18.2124787543104,1,"Pass",0.0222468576534276,80.9217619766635,999,1,"ok","48h_high","Pass"
"S47-A07","48hhigh_155-55","Unknown",1,"ABCC4","Test",16.7869694611403,1,"Pass",0.0222468576534276,80.6846925624061,999,1,"double","48h_high","Fail"
"S47-A08","48hhigh_155-55","Unknown",1,"YBX1","Test",9.96481487149232,1,"Pass",0.0222468576534276,82.0874771801659,999,1,"ok","48h_high","Pass"
"S47-A09","48hhigh_155-55","Unknown",1,"PRKCB","Test",25.1812132715794,0.570166503727881,"Fail",0.0222468576534276,69.6233055992186,999,1,"miss","48h_high","Fail"
"S47-A10","48hhigh_155-55","Unknown",1,"DDIT4","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A11","48hhigh_155-55","Unknown",1,"ABCB1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A12","48hhigh_155-55","Unknown",1,"LRP5","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A13","48hhigh_155-55","Unknown",1,"ABCC5","Test",16.8994025865192,1,"Pass",0.0222468576534276,84.24965944663,999,1,"ok","48h_high","Pass"
"S47-A14","48hhigh_155-55","Unknown",1,"NFYA","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A15","48hhigh_155-55","Unknown",1,"CSK","Test",17.3677906667604,1,"Pass",0.0222468576534276,85.6807829689254,999,1,"ok","48h_high","Pass"
"S47-A16","48hhigh_155-55","Unknown",1,"SCML2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A17","48hhigh_155-55","Unknown",1,"GAPDH","Test",9.98003932324228,1,"Pass",0.0222468576534276,87.1111196606836,999,1,"ok","48h_high","Pass"
"S47-A18","48hhigh_155-55","Unknown",1,"APCDD1","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A19","48hhigh_155-55","Unknown",1,"WNK1","Test",16.5536737129055,1,"Pass",0.0222468576534276,83.6124585522249,999,1,"ok","48h_high","Pass"
"S47-A20","48hhigh_155-55","Unknown",1,"IL18","Test",17.564731011943,1,"Pass",0.0222468576534276,80.8542627500783,999,1,"ok","48h_high","Pass"
"S47-A21","48hhigh_155-55","Unknown",1,"GCLC","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A22","48hhigh_155-55","Unknown",1,"MAPK1","Test",14.5125836035985,1,"Pass",0.0222468576534276,85.0926747893241,999,1,"ok","48h_high","Pass"
"S47-A23","48hhigh_155-55","Unknown",1,"MYC","Test",12.4369930982677,1,"Pass",0.0222468576534276,79.8266489432314,999,1,"ok","48h_high","Pass"
"S47-A24","48hhigh_155-55","Unknown",1,"OCT4","Test",20.1784501724164,0.763474864957629,"Pass",0.0222468576534276,86.7403667831429,999,1,"miss","48h_high","Fail"
"S47-A25","48hhigh_155-55","Unknown",1,"OSCAR","Test",999,0,"Fail",0.0222468576534276,999,999,0,"miss","48h_high","Fail"
"S47-A26","48hhigh_155-55","Unknown",1,"MPO","Test",10.9614127902791,1,"Pass",0.0222468576534276,87.867886743438,999,1,"ok","48h_high","Pass"
"S47-A27","48hhigh_155-55","Unknown",1,"EZH1","Test",16.1497355552947,1,"Pass",0.0222468576534276,82.3608526337979,999,1,"ok","48h_high","Pass"
"S47-A28","48hhigh_155-55","Unknown",1,"SLC7A7","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A29","48hhigh_155-55","Unknown",1,"BRD4","Test",14.6742101042423,1,"Pass",0.0222468576534276,84.882476304208,999,1,"ok","48h_high","Pass"
"S47-A30","48hhigh_155-55","Unknown",1,"DVL2","Test",999,0,"Fail",0.0222468576534276,999,999,0,"no peak","48h_high","Fail"
"S47-A31","48hhigh_155-55","Unknown",1,"MT2A","Test",14.2451978525298,1,"Pass",0.0222468576534276,89.0873927247576,999,1,"ok","48h_high","Pass"
